game_date,game_pk,pitcher_id,player,umpire_id,umpire_name,Prior_Umpire_Games,Candidate_Factor,OOS_Eligible,Base_Projection,Candidate_Projection,Actual_Strikeouts,Base_Absolute_Error,Candidate_Absolute_Error,Base_Error,Candidate_Error,Candidate_Win,Candidate_Loss,Candidate_Version,Validation_Version,Availability_Note
2026-08-11,823997,674003,Cody Bradford,658536,Austin Jones,15,1.0,False,5.081014483057965,5.081014483057965,1.0,4.081014483057965,4.081014483057965,4.081014483057965,4.081014483057965,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823997,696270,Ryan Johnson,658536,Austin Jones,15,1.0,False,4.353969161672282,4.353969161672282,5.0,0.646030838327718,0.646030838327718,-0.646030838327718,-0.646030838327718,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,825046,608372,Tomoyuki Sugano,427139,Doug Eddings,22,0.9936739363937795,True,4.555952105178284,4.527130862374032,5.0,0.4440478948217157,0.4728691376259677,-0.4440478948217157,-0.4728691376259677,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,825046,683352,Mitch Bratt,427139,Doug Eddings,22,0.9936739363937795,True,4.988444123865955,4.956886909042303,4.0,0.9884441238659551,0.9568869090423027,0.9884441238659551,0.9568869090423027,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,824970,607259,Nick Martinez,594151,Ramon De Jesus,19,1.0,False,4.81868020440344,4.81868020440344,5.0,0.18131979559656042,0.18131979559656042,-0.18131979559656042,-0.18131979559656042,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823264,690986,Kyle Harrison,623946,Malachi Moore,23,0.9524673606931348,True,5.592195169343423,5.326383373425428,3.0,2.592195169343423,2.3263833734254282,2.592195169343423,2.3263833734254282,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823264,621111,Walker Buehler,623946,Malachi Moore,23,0.9524673606931348,True,5.125958713170688,4.882308366555662,5.0,0.12595871317068763,0.11769163344433764,0.12595871317068763,-0.11769163344433764,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823186,686613,Hunter Brown,676580,Steven Jaschinski,11,1.0,False,5.365611595311036,5.365611595311036,4.0,1.3656115953110364,1.3656115953110364,1.3656115953110364,1.3656115953110364,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823917,608379,Michael Wacha,665281,Brian Walsh,20,0.9720068423531746,True,5.073048752207296,4.9310380987367255,5.0,0.07304875220729556,0.0689619012632745,0.07304875220729556,-0.0689619012632745,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823917,605483,Blake Snell,665281,Brian Walsh,20,0.9720068423531746,True,4.600080526441474,4.471309747076706,10.0,5.399919473558526,5.528690252923294,-5.399919473558526,-5.528690252923294,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
